,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
167,0.0,5.0,8.0,6.0,4.0,6.0,25.0,22.0,15.0,133.0,0.0,13.0,40.0,50.0,9.0,8.0,0.0,2.0,46.0,5.0,8.0,14.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,18.0,14.0,49.0,11.0,27.0,0.0,17.0,0.0,48.0,0.0,37.0,4.0,0.0,44.0,0.0,48.0,0.0,168.0,29.0,87.0,6.0,1.0,22.0,0.0,78.0,29.0,34.0,0.0,23.0,200.0,0.0,20.0,0.0,123.0,88.0,0.0,24.0,40.0,31.0,0.0,14.0,21.0,86.0,0.0,0.0,0.0,0.0,8.0,22.0,3.0,4.0,23.0,295.0,595.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,34.0,21.0,3.0,0.0,0.0,0.0,29.0,2.0,49.0,20.0,24.0,73.0,26.0,74.0,0.0,0.0,7.0,0.0,18.0,97.0,0.0,81.0,21.0,55.0,20.0,20.0,0.0,0.0,0.0,107.0,0.0,75.0,42.0,53.0,39.0,17.0,29.0,31.0,24.0,0.0,0.0,12.0,121.0,3.0,8.0,11.0,8.0,0.0,47.0,23.0,37.0,38.0,0.0,0.0,0.0,10.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,9.0,0.0,24.0,27.0,12.0,8.0,12.0,5.0,4.0,8.0,10.0,10.0,18.0,0.0,7.0,123.0,0.0,19.0,0.0,18.0,0.0,0.0,1.0,7.0,2.0,9.0,22.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,6.0,0.0,0.0,14.0,13.0,11.0,2.0,18.0,9.0,20.0,0.0,0.0,0.0,44.0,5.0,4.0,7.0,44.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,24.0,12.0,22.0,0.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,22.0,21.0,24.0,0.0,0.0,36.0,23.0,0.0,0.0,0.0,8.0,7.0,33.0,0.0,7.0,18.0,0.0,15.0,3.0,14.0,15.0,2.0,59.0,8.0,34.0,0.0,13.0,0.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,475.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.0,3.0,0.0,0.0,11.0,29.0,3.0,5.0,0.0,23.0,0.0,0.0,52.0,15.0,4.0,32.0,24.0,0.0,62.0,16.0,32.0,1.0,110.0,16.0,97.0,10.0,121.0,28.0,27.0,83.0,82.0,176.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,16.0,0.0,11.0,31.0,0.0,11.0,17.0,14.0,9.0,4.0,25.0,20.0,10.0,13.0,5.0,10.0,63.0,0.0,19.0,19.0,10.0,0.0,19.0,43.0,18.0,10.0,15.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,9.0,22.0,17.0,14.0,4.0,4.0,12.0,0.0,0.0,0.0,16.0,16.0,0.0,2.0,0.0,11.0,40.0,22.0,0.0,67.0,0.0,72.0,0.0,45.0,0.0,5.0,18.0,7.0,9.0,0.0,20.0,23.0,1.0,32.0,25.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,23.0,32.0,14.0,3.0,17.0,11.0,30.0,40.0,47.0,10.0,99.0,6.0,10.0,105.0,57.0,0.0,0.0,152.0,0.0,0.0,107.0,39.0,9.0,4.0,0.0,94.0,51.0,302.0,240.0,0.0,33.0,41.0,32.0,49.0,91.0,9.0,53.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.0,3.0,0.0,8.0,7.0,10.0,42.0,13.0,36.0,7.0,12.0,31.0,28.0,17.0,33.0,48.0,33.0,4.0,0.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,162.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,16.0,17.0,0.0,8.0,32.0,0.0,3.0,10.0,18.0,5.0,47.0,25.0,16.0,10.0,0.0,54.0,61.0,54.0,30.0,0.0,0.0,9.0,17.0,38.0,10.0,127.0,0.0,0.0,229.0,13.0,0.0,1.0,10.0,4.0,67.0,59.0,12.0,30.0,179.0,0.0,0.0,159.0,0.0,63.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,7.0,17.0,10.0,0.0,5.0,10.0,6.0,15.0,9.0,16.0,0.0,24.0,12.0,0.0,19.0,63.0,12.0,0.0,6.0,15.0,125.0,18.0,0.0,0.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,20.0,8.0,13.0,4.0,3.0,20.0,7.0,43.0,134.0,7.0,17.0,27.0,15.0,20.0,115.0,57.0,0.0,31.0,7.0,8.0,30.0,27.0,11.0,32.0,29.0,3.0,94.0,63.0,76.0,33.0,52.0,85.0,203.0,8.0,460.0,464.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,31.0,5.0,12.0,20.0,13.0,5.0,13.0,0.0,9.0,27.0,0.0,29.0,20.0,32.0,20.0,8.0,49.0,0.0,242.0,0.0,32.0,0.0,2.0,55.0,0.0,24.0,39.0,40.0,67.0,19.0,4.0,11.0,89.0,49.0,0.0,31.0,76.0,12.0,0.0,0.0,0.0,78.0,24.0,9.0,413.0,30.0,0.0,38.0,50.0,63.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3.0,26.0,17.0,7.0,0.0,27.0,44.0,0.0,26.0,8.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2.0,0.0,36.0,0.0,51.0,2.0,32.0,54.0,12.0,59.0,1.0,8.0,36.0,17.0,7.0,17.0,91.0,18.0,0.0,19.0,111.0,0.0,96.0,23.0,0.0,0.0,0.0,0.0,7.0,0.0,39.0,0.0,18.0,0.0,0.0,169.0,56.0,0.0,61.0,57.0,88.0,54.0,169.0,47.0,102.0,109.0,103.0,3.0,8.0,17.0,0.0,23.0,33.0,0.0,33.0,61.0,104.0,195.0,86.0,107.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3.0,10.0,11.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,9.0,71.0,40.0,3.0,0.0,42.0,0.0,7.0,0.0,0.0,0.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,5.0,2.0,3.0,24.0,20.0,28.0,1.0,14.0,0.0,8.0,0.0,0.0,32.0,0.0,6.0,18.0,59.0,10.0,0.0,0.0,10.0,21.0,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,11.0,0.0,18.0,12.0,9.0,4.0,17.0,24.0,36.0,0.0,23.0,0.0,10.0,111.0,19.0,112.0,0.0,67.0,7.0,0.0,37.0,0.0,6.0,138.0,0.0,0.0,0.0,0.0,52.0,187.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,17.0,7.0,0.0,0.0,11.0,8.0,13.0,10.0,10.0,3.0,0.0,17.0,13.0,33.0,8.0,29.0,7.0,12.0,0.0,83.0,27.0,137.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,10.0,27.0,5.0,16.0,17.0,12.0,6.0,53.0,31.0,0.0,0.0,21.0,0.0,4.0,60.0,4.0,18.0,33.0,0.0,5.0,33.0,7.0,2.0,0.0,0.0,0.0,13.0,0.0,97.0,7.0,11.0,0.0,25.0,0.0,9.0,12.0,0.0,14.0,0.0,0.0,0.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0,8.0,9.0,6.0,62.0,0.0,34.0,12.0,13.0,8.0,0.0,30.0,18.0,28.0,18.0,35.0,30.0,29.0,15.0,11.0,9.0,0.0,0.0,20.0,17.0,0.0,72.0,21.0,28.0,25.0,0.0,0.0,27.0,77.0,16.0,8.0,0.0,1.0,9.0,20.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,13.0,10.0,12.0,9.0,31.0,11.0,31.0,4.0,19.0,0.0,15.0,3.0,10.0,30.0,42.0,2.0,71.0,0.0,11.0,11.0,15.0,44.0,65.0,34.0,0.0,35.0,8.0,0.0,19.0,0.0,4.0,88.0,52.0,31.0,8.0,46.0,95.0,117.0,55.0,28.0,20.0,0.0,7.0,0.0,73.0,5.0,0.0,1.0,118.0,0.0,45.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,6.0,0.0,2.0,14.0,1.0,19.0,0.0,56.0,23.0,25.0,41.0,33.0,24.0,10.0,104.0,111.0,36.0,12.0,3.0,7.0,63.0,0.0,50.0,0.0,0.0,60.0,47.0,11.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,8.0,17.0,12.0,23.0,29.0,23.0,6.0,1.0,23.0,0.0,18.0,12.0,59.0,12.0,27.0,9.0,0.0,3.0,0.0,6.0,55.0,7.0,24.0,34.0,0.0,0.0,0.0,0.0,67.0,7.0,27.0,6.0,40.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,5.0,13.0,13.0,37.0,6.0,6.0,48.0,70.0,22.0,32.0,56.0,28.0,0.0,0.0,34.0,0.0,23.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,60.0,19.0,6.0,0.0,0.0,16.0,183.0,164.0,7.0,35.0,13.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,16.0,7.0,30.0,6.0,25.0,1.0,8.0,6.0,17.0,0.0,26.0,0.0,5.0,0.0,54.0,0.0,0.0,64.0,4.0,0.0,37.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,19.0,9.0,13.0,34.0,18.0,20.0,27.0,14.0,15.0,14.0,6.0,109.0,44.0,30.0,0.0,5.0,16.0,15.0,18.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,17.0,18.0,18.0,13.0,8.0,16.0,13.0,7.0,0.0,68.0,2.0,10.0,20.0,27.0,12.0,41.0,19.0,13.0,13.0,16.0,12.0,40.0,60.0,0.0,14.0,0.0,5.0,29.0,74.0,102.0,67.0,102.0,323.0,111.0,56.0,42.0,470.0,292.0,88.0,0.0,0.0,26.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,4.0,12.0,6.0,42.0,3.0,0.0,0.0,7.0,18.0,0.0,39.0,22.0,5.0,0.0,28.0,3.0,8.0,5.0,101.0,26.0,75.0,0.0,2.0,56.0,16.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,10.0,99.0,23.0,6.0,126.0,0.0,117.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,24.0,16.0,17.0,5.0,15.0,10.0,14.0,5.0,7.0,11.0,9.0,8.0,0.0,53.0,34.0,25.0,0.0,62.0,0.0,27.0,43.0,0.0,30.0,20.0,14.0,0.0,0.0,0.0,6.0,0.0,123.0,52.0,163.0,374.0,1000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,10.0,22.0,17.0,13.0,27.0,17.0,20.0,22.0,21.0,19.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,177.0,0.0,39.0,6.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,12.0,12.0,11.0,21.0,6.0,5.0,6.0,4.0,19.0,9.0,37.0,12.0,17.0,3.0,4.0,11.0,3.0,3.0,0.0,20.0,13.0,29.0,1.0,116.0,9.0,104.0,29.0,10.0,87.0,42.0,21.0,36.0,0.0,22.0,0.0,55.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1.0,6.0,4.0,0.0,8.0,14.0,0.0,11.0,0.0,4.0,44.0,17.0,40.0,21.0,96.0,8.0,0.0,66.0,47.0,12.0,0.0,17.0,0.0,85.0,0.0,0.0,0.0,496.0,0.0,525.0,39.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,14.0,4.0,4.0,0.0,22.0,2.0,24.0,0.0,51.0,76.0,0.0,23.0,8.0,0.0,10.0,0.0,0.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,7.0,10.0,14.0,6.0,4.0,0.0,25.0,18.0,10.0,3.0,6.0,2.0,7.0,9.0,0.0,0.0,34.0,30.0,9.0,0.0,0.0,12.0,0.0,22.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,33.0,16.0,18.0,23.0,10.0,13.0,4.0,14.0,0.0,16.0,40.0,0.0,0.0,17.0,20.0,22.0,14.0,86.0,3.0,75.0,18.0,77.0,2.0,170.0,50.0,35.0,11.0,0.0,34.0,0.0,28.0,68.0,8.0,39.0,0.0,0.0,80.0,8.0,19.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,5.0,14.0,40.0,2.0,33.0,14.0,23.0,24.0,10.0,39.0,170.0,22.0,10.0,30.0,0.0,90.0,0.0,20.0,0.0,22.0,77.0,32.0,17.0,26.0,0.0,10.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,23.0,18.0,10.0,12.0,2.0,32.0,13.0,16.0,28.0,47.0,0.0,18.0,6.0,17.0,14.0,2.0,0.0,71.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,33.0,18.0,3.0,23.0,46.0,20.0,29.0,17.0,43.0,49.0,7.0,0.0,20.0,2.0,0.0,26.0,0.0,0.0,16.0,69.0,0.0,60.0,32.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,8.0,23.0,5.0,5.0,0.0,0.0,13.0,19.0,32.0,17.0,0.0,0.0,0.0,10.0,139.0,7.0,38.0,48.0,37.0,23.0,63.0,201.0,34.0,100.0,0.0,19.0,111.0,25.0,29.0,0.0,0.0,5.0,24.0,42.0,0.0,42.0,16.0,0.0,8.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,17.0,27.0,0.0,0.0,12.0,22.0,12.0,19.0,46.0,20.0,33.0,21.0,99.0,13.0,22.0,13.0,0.0,0.0,39.0,7.0,56.0,125.0,55.0,30.0,72.0,1.0,42.0,47.0,0.0,17.0,66.0,13.0,13.0,46.0,23.0,26.0,272.0,11.0,0.0,151.0,0.0,14.0,54.0,28.0,16.0,3.0,98.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,9.0,8.0,26.0,16.0,2.0,57.0,14.0,46.0,79.0,48.0,47.0,13.0,12.0,11.0,101.0,0.0,6.0,82.0,139.0,22.0,0.0,129.0,8.0,16.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,5.0,0.0,11.0,28.0,0.0,13.0,40.0,14.0,31.0,39.0,13.0,7.0,18.0,19.0,14.0,22.0,18.0,10.0,21.0,73.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,6.0,13.0,13.0,28.0,19.0,0.0,0.0,0.0,38.0,0.0,18.0,0.0,0.0,33.0,0.0,150.0,14.0,169.0,33.0,2.0,0.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2.0,10.0,0.0,8.0,22.0,1.0,3.0,15.0,8.0,2.0,7.0,30.0,29.0,13.0,0.0,6.0,157.0,9.0,0.0,12.0,5.0,145.0,39.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,18.0,0.0,13.0,29.0,1.0,17.0,18.0,6.0,0.0,42.0,27.0,0.0,96.0,29.0,13.0,18.0,19.0,8.0,196.0,174.0,29.0,0.0,78.0,1.0,17.0,0.0,81.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,460.0,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,7.0,6.0,14.0,21.0,11.0,4.0,7.0,13.0,0.0,2.0,2.0,0.0,11.0,24.0,10.0,37.0,0.0,0.0,8.0,16.0,28.0,0.0,30.0,19.0,0.0,59.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,93.0,0.0,0.0,0.0,79.0,0.0,0.0,270.0,15.0,13.0,0.0,17.0,6.0,0.0,66.0,0.0,0.0,115.0,10.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,8.0,3.0,7.0,13.0,14.0,7.0,24.0,0.0,8.0,22.0,5.0,4.0,0.0,8.0,7.0,92.0,18.0,84.0,5.0,0.0,48.0,65.0,39.0,0.0,34.0,19.0,1.0,6.0,7.0,1.0,1.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,18.0,16.0,3.0,8.0,18.0,0.0,29.0,23.0,2.0,28.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,13.0,14.0,1.0,3.0,8.0,18.0,7.0,22.0,7.0,48.0,19.0,32.0,64.0,0.0,41.0,11.0,12.0,17.0,22.0,76.0,10.0,24.0,40.0,9.0,46.0,11.0,0.0,33.0,12.0,0.0,5.0,0.0,144.0,118.0,15.0,0.0,18.0,0.0,0.0,0.0,46.0,52.0,36.0,15.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,14.0,29.0,32.0,80.0,21.0,5.0,41.0,19.0,0.0,7.0,2.0,19.0,44.0,2.0,0.0,15.0,0.0,4.0,56.0,0.0,4.0,59.0,0.0,10.0,53.0,63.0,0.0,13.0,0.0,50.0,0.0,24.0,0.0,463.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.0,0.0,16.0,13.0,11.0,14.0,34.0,0.0,5.0,0.0,24.0,10.0,10.0,0.0,5.0,18.0,0.0,36.0,27.0,47.0,30.0,9.0,2.0,0.0,51.0,0.0,0.0,45.0,137.0,0.0,7.0,50.0,0.0,35.0,10.0,0.0,0.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,15.0,5.0,11.0,16.0,4.0,21.0,13.0,2.0,42.0,2.0,31.0,0.0,3.0,6.0,4.0,27.0,12.0,5.0,3.0,17.0,10.0,8.0,0.0,30.0,14.0,15.0,0.0,8.0,11.0,10.0,0.0,8.0,29.0,0.0,0.0,45.0,32.0,35.0,157.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,31.0,8.0,12.0,21.0,24.0,0.0,12.0,23.0,10.0,23.0,0.0,30.0,8.0,40.0,0.0,7.0,2.0,58.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,22.0,22.0,5.0,36.0,13.0,17.0,30.0,16.0,54.0,32.0,11.0,8.0,4.0,23.0,8.0,11.0,46.0,78.0,2.0,13.0,0.0,7.0,39.0,27.0,18.0,70.0,2.0,0.0,0.0,20.0,0.0,54.0,0.0,121.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,22.0,0.0,7.0,18.0,5.0,41.0,0.0,25.0,0.0,65.0,17.0,0.0,0.0,20.0,61.0,10.0,0.0,69.0,1.0,91.0,93.0,11.0,30.0,62.0,106.0,132.0,102.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,10.0,1.0,7.0,24.0,22.0,30.0,12.0,40.0,18.0,10.0,8.0,3.0,18.0,57.0,74.0,47.0,0.0,58.0,54.0,0.0,111.0,11.0,30.0,0.0,0.0,42.0,3.0,0.0,14.0,18.0,4.0,7.0,29.0,12.0,10.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,10.0,16.0,0.0,38.0,18.0,31.0,7.0,0.0,39.0,32.0,21.0,59.0,8.0,13.0,0.0,0.0,0.0,72.0,8.0,50.0,7.0,0.0,18.0,7.0,0.0,45.0,0.0,26.0,33.0,79.0,0.0,0.0,1.0,56.0,0.0,85.0,0.0,36.0,39.0,25.0,26.0,14.0,68.0,93.0,10.0,45.0,99.0,52.0,0.0,47.0,0.0,35.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,22.0,16.0,31.0,9.0,0.0,2.0,11.0,3.0,27.0,16.0,29.0,9.0,10.0,7.0,8.0,57.0,68.0,50.0,50.0,20.0,0.0,1.0,12.0,11.0,10.0,15.0,30.0,9.0,18.0,87.0,93.0,0.0,48.0,2.0,19.0,1.0,23.0,8.0,23.0,95.0,0.0,32.0,3.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,16.0,9.0,9.0,0.0,7.0,17.0,0.0,0.0,21.0,10.0,5.0,5.0,7.0,17.0,29.0,23.0,13.0,3.0,38.0,35.0,21.0,0.0,19.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
