,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
171,8.0,15.0,6.0,21.0,1.0,16.0,0.0,6.0,12.0,7.0,0.0,1.0,20.0,19.0,8.0,43.0,16.0,32.0,0.0,0.0,48.0,24.0,47.0,0.0,1.0,6.0,30.0,57.0,18.0,60.0,77.0,16.0,0.0,37.0,15.0,63.0,39.0,98.0,16.0,5.0,0.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,10.0,13.0,13.0,21.0,1.0,15.0,38.0,13.0,21.0,4.0,80.0,7.0,0.0,23.0,31.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,13.0,9.0,5.0,33.0,1.0,12.0,9.0,2.0,4.0,22.0,20.0,19.0,19.0,17.0,0.0,0.0,40.0,0.0,4.0,4.0,50.0,0.0,0.0,0.0,8.0,0.0,11.0,19.0,73.0,23.0,14.0,15.0,3.0,0.0,35.0,33.0,13.0,8.0,12.0,21.0,16.0,1.0,0.0,4.0,6.0,0.0,90.0,74.0,0.0,20.0,0.0,3.0,121.0,19.0,391.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,19.0,7.0,14.0,27.0,0.0,8.0,2.0,12.0,32.0,5.0,22.0,11.0,28.0,14.0,29.0,13.0,17.0,31.0,40.0,49.0,0.0,7.0,8.0,4.0,6.0,0.0,134.0,0.0,2.0,0.0,0.0,28.0,15.0,40.0,0.0,18.0,0.0,7.0,39.0,5.0,0.0,102.0,22.0,77.0,11.0,1.0,48.0,9.0,0.0,259.0,0.0,0.0,45.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,28.0,23.0,18.0,6.0,30.0,16.0,0.0,13.0,0.0,11.0,14.0,65.0,18.0,5.0,8.0,0.0,0.0,7.0,21.0,11.0,0.0,0.0,42.0,0.0,0.0,8.0,0.0,200.0,29.0,8.0,18.0,0.0,70.0,26.0,35.0,58.0,23.0,79.0,101.0,0.0,0.0,9.0,0.0,0.0,0.0,79.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.0,20.0,8.0,5.0,2.0,0.0,10.0,11.0,18.0,15.0,26.0,15.0,7.0,0.0,17.0,0.0,13.0,36.0,9.0,10.0,27.0,17.0,5.0,19.0,66.0,5.0,31.0,18.0,6.0,0.0,0.0,18.0,70.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,68.0,43.0,0.0,28.0,80.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,115.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,31.0,17.0,5.0,3.0,15.0,10.0,0.0,10.0,21.0,19.0,23.0,10.0,18.0,7.0,37.0,0.0,14.0,0.0,60.0,4.0,38.0,15.0,39.0,28.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,52.0,82.0,40.0,13.0,7.0,0.0,25.0,1.0,0.0,0.0,15.0,0.0,10.0,7.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,44.0,5.0,14.0,7.0,4.0,18.0,48.0,17.0,6.0,43.0,28.0,23.0,77.0,62.0,21.0,31.0,22.0,5.0,0.0,62.0,1.0,18.0,18.0,31.0,23.0,28.0,21.0,6.0,57.0,162.0,0.0,61.0,61.0,20.0,145.0,0.0,201.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,40.0,14.0,7.0,35.0,7.0,16.0,0.0,16.0,13.0,13.0,0.0,14.0,33.0,0.0,96.0,16.0,0.0,0.0,29.0,0.0,7.0,0.0,19.0,9.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,20.0,0.0,9.0,0.0,23.0,0.0,19.0,31.0,10.0,10.0,0.0,121.0,21.0,0.0,4.0,0.0,35.0,0.0,7.0,34.0,19.0,34.0,45.0,3.0,4.0,0.0,23.0,25.0,137.0,0.0,0.0,0.0,0.0,3.0,397.0,0.0,2.0,414.0,270.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,18.0,5.0,18.0,15.0,0.0,0.0,11.0,0.0,16.0,3.0,10.0,0.0,8.0,2.0,12.0,11.0,106.0,0.0,55.0,3.0,58.0,15.0,64.0,5.0,1.0,91.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,16.0,11.0,0.0,9.0,15.0,32.0,18.0,26.0,28.0,0.0,21.0,4.0,22.0,0.0,9.0,13.0,0.0,4.0,13.0,36.0,24.0,62.0,59.0,0.0,20.0,15.0,14.0,9.0,0.0,45.0,0.0,28.0,0.0,121.0,78.0,26.0,22.0,0.0,22.0,83.0,0.0,0.0,107.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,14.0,6.0,5.0,44.0,37.0,11.0,1.0,29.0,0.0,0.0,9.0,7.0,47.0,26.0,25.0,12.0,0.0,0.0,1.0,0.0,0.0,5.0,22.0,88.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,35.0,8.0,32.0,12.0,6.0,24.0,0.0,19.0,0.0,30.0,9.0,0.0,11.0,16.0,16.0,0.0,12.0,6.0,10.0,23.0,9.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,20.0,11.0,33.0,9.0,7.0,23.0,10.0,15.0,43.0,20.0,18.0,0.0,1.0,14.0,7.0,0.0,120.0,16.0,142.0,13.0,6.0,0.0,49.0,51.0,27.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,33.0,10.0,18.0,0.0,29.0,7.0,27.0,6.0,34.0,0.0,62.0,27.0,5.0,0.0,0.0,17.0,0.0,12.0,11.0,40.0,0.0,0.0,14.0,4.0,0.0,3.0,1.0,13.0,22.0,3.0,3.0,0.0,28.0,0.0,33.0,8.0,94.0,0.0,123.0,0.0,86.0,197.0,0.0,0.0,57.0,7.0,331.0,73.0,45.0,41.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,14.0,12.0,3.0,11.0,11.0,9.0,14.0,0.0,0.0,58.0,23.0,0.0,14.0,60.0,14.0,0.0,28.0,21.0,0.0,0.0,23.0,15.0,11.0,38.0,169.0,21.0,9.0,0.0,0.0,15.0,7.0,16.0,16.0,24.0,41.0,8.0,72.0,0.0,31.0,108.0,14.0,27.0,0.0,0.0,0.0,22.0,28.0,21.0,22.0,0.0,5.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,13.0,6.0,6.0,33.0,96.0,87.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,38.0,16.0,0.0,8.0,8.0,45.0,2.0,22.0,0.0,60.0,68.0,18.0,12.0,0.0,0.0,79.0,0.0,0.0,11.0,10.0,0.0,25.0,29.0,30.0,0.0,29.0,0.0,43.0,6.0,8.0,53.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,23.0,7.0,7.0,20.0,12.0,30.0,1.0,8.0,5.0,8.0,18.0,3.0,19.0,69.0,2.0,30.0,45.0,101.0,0.0,0.0,6.0,59.0,2.0,94.0,26.0,92.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,3.0,0.0,19.0,9.0,0.0,21.0,8.0,0.0,0.0,38.0,144.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,22.0,16.0,0.0,15.0,7.0,12.0,0.0,38.0,41.0,22.0,54.0,0.0,24.0,54.0,62.0,26.0,83.0,72.0,96.0,1.0,227.0,0.0,69.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,8.0,6.0,18.0,15.0,21.0,5.0,5.0,11.0,0.0,0.0,42.0,29.0,21.0,0.0,0.0,43.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,16.0,4.0,85.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,25.0,19.0,18.0,0.0,0.0,2.0,19.0,28.0,4.0,42.0,50.0,0.0,42.0,0.0,33.0,9.0,33.0,13.0,6.0,0.0,11.0,8.0,21.0,0.0,31.0,5.0,0.0,53.0,0.0,132.0,64.0,21.0,0.0,27.0,32.0,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,14.0,15.0,0.0,9.0,18.0,0.0,33.0,0.0,30.0,8.0,0.0,24.0,0.0,0.0,49.0,0.0,0.0,34.0,7.0,21.0,40.0,0.0,95.0,0.0,0.0,0.0,799.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,17.0,12.0,6.0,16.0,9.0,0.0,8.0,11.0,6.0,1.0,7.0,6.0,10.0,0.0,43.0,16.0,62.0,5.0,0.0,4.0,9.0,0.0,84.0,2.0,0.0,0.0,87.0,76.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,12.0,7.0,0.0,11.0,15.0,0.0,0.0,0.0,11.0,0.0,6.0,15.0,61.0,15.0,12.0,25.0,42.0,0.0,66.0,18.0,0.0,59.0,0.0,45.0,42.0,0.0,0.0,0.0,0.0,331.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,25.0,7.0,13.0,28.0,4.0,3.0,19.0,11.0,4.0,0.0,10.0,34.0,17.0,15.0,64.0,32.0,0.0,78.0,9.0,11.0,0.0,0.0,30.0,0.0,0.0,11.0,47.0,51.0,58.0,0.0,15.0,25.0,0.0,9.0,9.0,0.0,43.0,80.0,83.0,3.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.0,14.0,1.0,24.0,23.0,24.0,4.0,1.0,25.0,0.0,25.0,0.0,112.0,7.0,6.0,0.0,3.0,70.0,4.0,9.0,47.0,42.0,0.0,138.0,44.0,53.0,0.0,53.0,0.0,3.0,0.0,15.0,26.0,18.0,7.0,10.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2.0,0.0,0.0,22.0,10.0,21.0,26.0,11.0,21.0,0.0,19.0,0.0,33.0,8.0,10.0,19.0,11.0,11.0,0.0,0.0,22.0,39.0,0.0,29.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,7.0,0.0,4.0,10.0,5.0,6.0,0.0,4.0,0.0,11.0,0.0,0.0,36.0,0.0,183.0,0.0,280.0,2.0,1.0,0.0,11.0,139.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
199,14.0,11.0,42.0,20.0,37.0,0.0,0.0,14.0,0.0,11.0,104.0,0.0,92.0,32.0,50.0,54.0,17.0,29.0,15.0,0.0,3.0,0.0,22.0,0.0,46.0,41.0,27.0,36.0,50.0,11.0,0.0,21.0,9.0,16.0,0.0,0.0,55.0,32.0,48.0,0.0,78.0,162.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4.0,0.0,7.0,17.0,0.0,8.0,16.0,21.0,6.0,0.0,18.0,25.0,21.0,0.0,0.0,0.0,1.0,26.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,23.0,0.0,7.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,6.0,6.0,15.0,8.0,8.0,0.0,23.0,29.0,13.0,23.0,27.0,0.0,0.0,104.0,25.0,5.0,84.0,0.0,0.0,89.0,0.0,49.0,0.0,0.0,0.0,35.0,0.0,44.0,0.0,25.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
202,16.0,6.0,24.0,18.0,23.0,3.0,24.0,16.0,45.0,26.0,44.0,5.0,10.0,28.0,2.0,9.0,64.0,70.0,63.0,7.0,0.0,65.0,0.0,0.0,6.0,0.0,33.0,3.0,63.0,0.0,28.0,14.0,18.0,0.0,66.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,11.0,144.0,148.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,16.0,0.0,8.0,20.0,42.0,0.0,10.0,37.0,27.0,98.0,8.0,31.0,0.0,18.0,0.0,26.0,15.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,17.0,5.0,0.0,16.0,32.0,21.0,21.0,75.0,18.0,0.0,80.0,83.0,222.0,21.0,15.0,18.0,0.0,75.0,15.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,21.0,98.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,28.0,19.0,0.0,41.0,24.0,12.0,93.0,0.0,0.0,30.0,0.0,59.0,23.0,69.0,4.0,27.0,33.0,30.0,82.0,9.0,90.0,70.0,3.0,133.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,40.0,0.0,155.0,0.0,0.0,25.0,0.0,0.0,0.0,27.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,19.0,15.0,21.0,23.0,20.0,8.0,0.0,7.0,4.0,14.0,8.0,44.0,50.0,0.0,4.0,29.0,18.0,14.0,5.0,0.0,50.0,43.0,121.0,0.0,11.0,36.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,15.0,3.0,22.0,0.0,34.0,0.0,18.0,4.0,1.0,22.0,35.0,22.0,16.0,1.0,13.0,9.0,140.0,0.0,236.0,0.0,0.0,29.0,238.0,74.0,0.0,0.0,0.0,22.0,137.0,93.0,0.0,0.0,0.0,249.0,0.0,254.0,0.0,180.0,13.0,76.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,43.0,12.0,0.0,33.0,49.0,7.0,0.0,25.0,6.0,0.0,12.0,0.0,15.0,0.0,76.0,61.0,55.0,24.0,25.0,28.0,6.0,29.0,34.0,20.0,107.0,38.0,0.0,0.0,10.0,17.0,76.0,0.0,20.0,3.0,94.0,0.0,0.0,98.0,78.0,55.0,73.0,0.0,10.0,136.0,139.0,4.0,21.0,0.0,20.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,750.0,0.0,15.0,0.0,0.0,21.0,0.0,0.0,20.0,6.0,25.0,0.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,16.0,4.0,12.0,5.0,0.0,19.0,9.0,90.0,20.0,17.0,15.0,0.0,8.0,13.0,16.0,75.0,5.0,14.0,51.0,23.0,41.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,29.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,270.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,34.0,15.0,8.0,25.0,34.0,6.0,3.0,9.0,27.0,1.0,0.0,33.0,12.0,33.0,4.0,18.0,21.0,0.0,0.0,20.0,55.0,11.0,15.0,71.0,48.0,42.0,0.0,0.0,27.0,11.0,0.0,16.0,0.0,0.0,23.0,0.0,13.0,4.0,15.0,0.0,5.0,7.0,0.0,0.0,52.0,39.0,0.0,1.0,0.0,0.0,2.0,41.0,17.0,0.0,3.0,7.0,1.0,0.0,0.0,8.0,9.0,4.0,9.0,9.0,6.0,36.0,8.0,43.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,38.0,71.0,8.0,61.0,0.0,155.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
211,14.0,2.0,28.0,0.0,13.0,43.0,53.0,11.0,10.0,8.0,12.0,0.0,30.0,12.0,78.0,19.0,0.0,21.0,4.0,0.0,5.0,0.0,25.0,10.0,0.0,28.0,11.0,18.0,0.0,0.0,11.0,30.0,55.0,4.0,8.0,0.0,18.0,186.0,9.0,12.0,0.0,84.0,79.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,15.0,10.0,15.0,3.0,0.0,42.0,3.0,35.0,48.0,53.0,7.0,0.0,9.0,14.0,209.0,0.0,16.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.0,0.0,0.0,62.0,13.0,29.0,8.0,81.0,45.0,17.0,0.0,0.0,0.0,0.0,0.0,330.0,16.0,8.0,0.0,121.0,64.0,55.0,100.0,77.0,0.0,0.0,0.0,51.0,39.0,7.0,185.0,145.0,13.0,191.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,9.0,21.0,12.0,4.0,8.0,7.0,8.0,0.0,15.0,0.0,31.0,0.0,22.0,0.0,0.0,29.0,30.0,0.0,2.0,0.0,21.0,0.0,55.0,19.0,9.0,0.0,185.0,259.0,24.0,192.0,58.0,495.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9.0,1.0,27.0,8.0,23.0,0.0,28.0,15.0,0.0,32.0,17.0,57.0,2.0,0.0,46.0,16.0,16.0,3.0,12.0,0.0,5.0,6.0,14.0,22.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,6.0,11.0,0.0,7.0,20.0,17.0,0.0,7.0,25.0,38.0,6.0,6.0,26.0,18.0,36.0,19.0,9.0,2.0,8.0,3.0,13.0,0.0,26.0,15.0,20.0,0.0,0.0,11.0,8.0,48.0,0.0,18.0,17.0,220.0,14.0,20.0,56.0,0.0,0.0,0.0,45.0,0.0,8.0,41.0,11.0,0.0,73.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,39.0,17.0,5.0,22.0,5.0,37.0,0.0,26.0,41.0,46.0,0.0,66.0,3.0,7.0,72.0,39.0,0.0,33.0,6.0,9.0,0.0,17.0,177.0,68.0,12.0,3.0,10.0,4.0,0.0,7.0,14.0,32.0,5.0,20.0,9.0,17.0,7.0,4.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,34.0,3.0,19.0,0.0,8.0,9.0,11.0,12.0,30.0,6.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.0,25.0,10.0,0.0,13.0,13.0,12.0,19.0,29.0,32.0,0.0,26.0,0.0,15.0,34.0,37.0,0.0,59.0,0.0,19.0,29.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,42.0,0.0,0.0,75.0,0.0,0.0,0.0,64.0,9.0,0.0,0.0,0.0,108.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,12.0,17.0,13.0,1.0,1.0,18.0,9.0,2.0,37.0,28.0,18.0,50.0,51.0,0.0,120.0,0.0,104.0,14.0,51.0,2.0,65.0,28.0,159.0,178.0,4.0,26.0,39.0,77.0,17.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,5.0,15.0,6.0,4.0,39.0,0.0,25.0,17.0,54.0,51.0,46.0,6.0,42.0,13.0,6.0,0.0,29.0,4.0,9.0,25.0,73.0,40.0,110.0,21.0,4.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.0,8.0,0.0,0.0,13.0,0.0,37.0,6.0,13.0,18.0,0.0,2.0,26.0,19.0,108.0,0.0,4.0,19.0,18.0,114.0,4.0,27.0,1.0,55.0,25.0,4.0,14.0,0.0,25.0,19.0,6.0,9.0,59.0,20.0,14.0,3.0,43.0,38.0,78.0,29.0,7.0,0.0,19.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,15.0,6.0,8.0,18.0,3.0,0.0,40.0,0.0,2.0,39.0,14.0,9.0,25.0,0.0,45.0,35.0,82.0,12.0,41.0,37.0,37.0,23.0,54.0,41.0,0.0,29.0,19.0,14.0,1.0,10.0,27.0,88.0,106.0,0.0,37.0,0.0,54.0,0.0,28.0,21.0,262.0,0.0,0.0,0.0,68.0,600.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,31.0,0.0,24.0,3.0,8.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,46.0,33.0,36.0,7.0,21.0,14.0,0.0,11.0,60.0,8.0,27.0,12.0,4.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.0,11.0,27.0,14.0,2.0,0.0,0.0,0.0,81.0,3.0,44.0,28.0,21.0,12.0,77.0,45.0,17.0,0.0,21.0,0.0,142.0,17.0,0.0,0.0,0.0,0.0,229.0,27.0,30.0,0.0,3.0,8.0,0.0,30.0,0.0,0.0,17.0,6.0,34.0,17.0,0.0,0.0,6.0,13.0,7.0,0.0,11.0,37.0,21.0,0.0,1.0,130.0,30.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,18.0,29.0,23.0,16.0,28.0,11.0,33.0,10.0,23.0,23.0,6.0,18.0,0.0,163.0,0.0,26.0,34.0,0.0,0.0,81.0,91.0,4.0,9.0,13.0,4.0,89.0,0.0,0.0,37.0,0.0,8.0,0.0,9.0,0.0,23.0,0.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,64.0,37.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,21.0,21.0,16.0,4.0,11.0,16.0,8.0,2.0,18.0,5.0,36.0,22.0,13.0,9.0,0.0,0.0,31.0,66.0,32.0,45.0,44.0,47.0,8.0,0.0,10.0,14.0,14.0,12.0,4.0,11.0,0.0,11.0,11.0,32.0,0.0,14.0,12.0,0.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,28.0,3.0,9.0,0.0,9.0,4.0,14.0,13.0,2.0,144.0,16.0,23.0,56.0,26.0,5.0,0.0,24.0,27.0,6.0,24.0,0.0,133.0,90.0,15.0,31.0,0.0,141.0,0.0,0.0,0.0,0.0,13.0,71.0,0.0,24.0,279.0,7.0,81.0,8.0,65.0,40.0,109.0,13.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
