,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
147,3.0,10.0,20.0,5.0,27.0,16.0,0.0,30.0,5.0,24.0,30.0,6.0,34.0,14.0,22.0,6.0,0.0,3.0,0.0,18.0,69.0,0.0,11.0,4.0,1.0,13.0,24.0,13.0,3.0,12.0,4.0,20.0,34.0,8.0,5.0,14.0,6.0,5.0,4.0,9.0,117.0,0.0,18.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,9.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,12.0,8.0,6.0,3.0,36.0,2.0,6.0,48.0,23.0,12.0,13.0,57.0,0.0,25.0,6.0,47.0,125.0,0.0,24.0,10.0,0.0,6.0,0.0,12.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,27.0,89.0,0.0,0.0,181.0,54.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.0,36.0,3.0,3.0,30.0,0.0,29.0,8.0,0.0,10.0,7.0,23.0,57.0,8.0,7.0,0.0,0.0,64.0,1.0,14.0,4.0,36.0,13.0,0.0,0.0,49.0,0.0,182.0,0.0,0.0,18.0,44.0,26.0,0.0,0.0,150.0,0.0,17.0,0.0,90.0,55.0,22.0,17.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,17.0,20.0,1.0,15.0,22.0,26.0,17.0,0.0,8.0,4.0,33.0,5.0,0.0,12.0,49.0,100.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,46.0,20.0,0.0,7.0,0.0,16.0,4.0,3.0,23.0,18.0,16.0,4.0,12.0,10.0,0.0,68.0,21.0,32.0,29.0,30.0,29.0,0.0,7.0,0.0,5.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,11.0,16.0,9.0,21.0,27.0,17.0,27.0,104.0,8.0,8.0,11.0,11.0,11.0,12.0,0.0,13.0,32.0,56.0,29.0,4.0,27.0,1.0,0.0,9.0,181.0,31.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.0,51.0,0.0,5.0,9.0,22.0,0.0,10.0,10.0,22.0,14.0,1.0,5.0,28.0,2.0,21.0,23.0,24.0,2.0,0.0,165.0,78.0,15.0,53.0,0.0,79.0,261.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,15.0,15.0,1.0,21.0,23.0,0.0,6.0,17.0,10.0,32.0,32.0,0.0,0.0,103.0,29.0,0.0,0.0,0.0,359.0,0.0,20.0,128.0,272.0,374.0,272.0,7.0,57.0,11.0,141.0,25.0,50.0,739.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,16.0,0.0,16.0,22.0,12.0,10.0,31.0,0.0,12.0,6.0,26.0,13.0,3.0,6.0,3.0,3.0,13.0,0.0,10.0,0.0,59.0,10.0,3.0,0.0,46.0,2.0,24.0,5.0,0.0,11.0,29.0,7.0,3.0,34.0,12.0,0.0,9.0,16.0,10.0,8.0,15.0,0.0,7.0,0.0,66.0,13.0,40.0,0.0,7.0,16.0,0.0,0.0,65.0,7.0,33.0,14.0,0.0,89.0,4.0,5.0,96.0,58.0,0.0,0.0,14.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,119.0,21.0,0.0,159.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,18.0,27.0,15.0,0.0,0.0,9.0,17.0,17.0,17.0,10.0,45.0,19.0,51.0,18.0,7.0,0.0,104.0,17.0,18.0,0.0,32.0,0.0,141.0,93.0,20.0,0.0,0.0,0.0,29.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,18.0,24.0,19.0,25.0,3.0,16.0,5.0,50.0,53.0,0.0,19.0,10.0,45.0,34.0,16.0,7.0,9.0,0.0,45.0,0.0,7.0,0.0,0.0,19.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,4.0,2.0,8.0,4.0,15.0,25.0,15.0,37.0,20.0,14.0,9.0,3.0,11.0,2.0,13.0,1.0,0.0,5.0,28.0,19.0,59.0,16.0,37.0,0.0,52.0,29.0,2.0,25.0,68.0,0.0,19.0,34.0,33.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,14.0,62.0,9.0,5.0,0.0,18.0,27.0,23.0,0.0,6.0,23.0,12.0,10.0,20.0,0.0,75.0,112.0,42.0,18.0,47.0,38.0,0.0,4.0,0.0,8.0,2.0,16.0,33.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,17.0,4.0,6.0,0.0,2.0,19.0,10.0,0.0,55.0,38.0,1.0,19.0,0.0,19.0,13.0,12.0,33.0,16.0,40.0,66.0,115.0,0.0,122.0,38.0,0.0,0.0,18.0,35.0,9.0,0.0,43.0,19.0,0.0,16.0,0.0,18.0,16.0,0.0,0.0,409.0,30.0,0.0,126.0,0.0,14.0,0.0,0.0,0.0,272.0,0.0,133.0,133.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,13.0,12.0,3.0,41.0,0.0,0.0,1.0,11.0,25.0,0.0,19.0,0.0,0.0,25.0,9.0,3.0,60.0,22.0,9.0,29.0,18.0,0.0,45.0,45.0,21.0,0.0,0.0,27.0,0.0,36.0,0.0,14.0,22.0,0.0,0.0,28.0,23.0,0.0,46.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,17.0,2.0,7.0,2.0,0.0,8.0,0.0,4.0,42.0,10.0,7.0,53.0,5.0,11.0,77.0,18.0,12.0,4.0,0.0,23.0,20.0,19.0,13.0,10.0,6.0,10.0,12.0,15.0,1.0,12.0,37.0,30.0,58.0,22.0,65.0,36.0,61.0,44.0,1.0,34.0,66.0,7.0,10.0,8.0,0.0,94.0,71.0,14.0,63.0,91.0,73.0,14.0,33.0,79.0,38.0,85.0,1.0,25.0,0.0,0.0,79.0,28.0,12.0,0.0,22.0,60.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,10.0,15.0,16.0,18.0,1.0,0.0,0.0,9.0,8.0,8.0,14.0,9.0,0.0,4.0,26.0,17.0,2.0,12.0,24.0,22.0,13.0,0.0,29.0,7.0,41.0,27.0,9.0,36.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,25.0,23.0,16.0,51.0,34.0,12.0,0.0,3.0,0.0,21.0,6.0,0.0,10.0,3.0,0.0,7.0,19.0,6.0,61.0,0.0,8.0,19.0,0.0,29.0,44.0,31.0,0.0,31.0,2.0,30.0,11.0,0.0,27.0,60.0,0.0,0.0,169.0,0.0,4.0,0.0,5.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,15.0,9.0,22.0,22.0,2.0,12.0,45.0,35.0,2.0,9.0,2.0,13.0,9.0,16.0,1.0,0.0,72.0,10.0,4.0,21.0,9.0,132.0,0.0,0.0,20.0,8.0,19.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.0,20.0,10.0,13.0,16.0,16.0,0.0,6.0,0.0,8.0,0.0,48.0,23.0,7.0,13.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,12.0,17.0,2.0,14.0,26.0,11.0,1.0,1.0,16.0,9.0,38.0,15.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,6.0,30.0,5.0,0.0,5.0,13.0,31.0,1.0,40.0,16.0,23.0,23.0,5.0,7.0,46.0,6.0,55.0,19.0,25.0,62.0,24.0,40.0,8.0,4.0,0.0,23.0,0.0,31.0,10.0,52.0,9.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,29.0,14.0,19.0,39.0,0.0,0.0,0.0,0.0,41.0,35.0,131.0,9.0,12.0,0.0,155.0,1.0,198.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,18.0,5.0,1.0,1.0,3.0,0.0,14.0,15.0,0.0,15.0,12.0,17.0,46.0,37.0,11.0,18.0,0.0,0.0,53.0,37.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,1.0,0.0,22.0,27.0,10.0,6.0,21.0,38.0,41.0,0.0,186.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,40.0,13.0,24.0,11.0,21.0,40.0,112.0,86.0,76.0,54.0,14.0,0.0,28.0,0.0,22.0,2.0,0.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,542.0,0.0,279.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,9.0,0.0,28.0,68.0,10.0,0.0,44.0,31.0,21.0,0.0,40.0,0.0,23.0,0.0,0.0,31.0,3.0,10.0,0.0,1.0,12.0,109.0,24.0,0.0,0.0,8.0,3.0,6.0,13.0,0.0,34.0,0.0,0.0,48.0,28.0,38.0,259.0,52.0,0.0,704.0,65.0,26.0,37.0,16.0,5.0,12.0,0.0,14.0,0.0,0.0,609.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,17.0,0.0,29.0,60.0,0.0,33.0,21.0,0.0,22.0,52.0,2.0,46.0,67.0,0.0,0.0,0.0,0.0,359.0,16.0,0.0,10.0,0.0,192.0,5.0,217.0,112.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,22.0,86.0,80.0,0.0,0.0,33.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,13.0,21.0,16.0,8.0,62.0,11.0,6.0,0.0,3.0,31.0,0.0,0.0,36.0,15.0,42.0,0.0,19.0,0.0,7.0,27.0,31.0,12.0,10.0,0.0,18.0,83.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,16.0,28.0,9.0,5.0,0.0,21.0,13.0,2.0,2.0,50.0,22.0,71.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,321.0,0.0,6.0,4.0,0.0,18.0,2.0,0.0,68.0,4.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,16.0,29.0,0.0,20.0,10.0,7.0,9.0,2.0,20.0,4.0,3.0,7.0,10.0,7.0,13.0,15.0,15.0,7.0,14.0,38.0,0.0,43.0,32.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.0,10.0,13.0,20.0,11.0,6.0,0.0,58.0,0.0,9.0,26.0,12.0,0.0,39.0,14.0,11.0,24.0,115.0,7.0,9.0,21.0,7.0,0.0,19.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,32.0,4.0,29.0,18.0,11.0,0.0,9.0,12.0,26.0,65.0,41.0,46.0,27.0,0.0,13.0,18.0,9.0,25.0,40.0,3.0,66.0,0.0,18.0,19.0,19.0,14.0,102.0,95.0,184.0,36.0,20.0,12.0,78.0,16.0,22.0,41.0,172.0,60.0,230.0,105.0,80.0,43.0,141.0,54.0,605.0,80.0,0.0,0.0,0.0,41.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,7.0,32.0,1.0,11.0,26.0,3.0,15.0,15.0,11.0,5.0,27.0,11.0,23.0,14.0,42.0,84.0,0.0,3.0,102.0,59.0,73.0,36.0,25.0,68.0,11.0,100.0,74.0,12.0,3.0,81.0,89.0,12.0,0.0,98.0,15.0,0.0,0.0,31.0,31.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,5.0,15.0,16.0,13.0,7.0,0.0,0.0,11.0,108.0,14.0,2.0,8.0,21.0,8.0,0.0,40.0,82.0,0.0,0.0,15.0,15.0,0.0,10.0,0.0,0.0,1.0,34.0,0.0,6.0,3.0,51.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,33.0,12.0,13.0,9.0,3.0,13.0,0.0,12.0,0.0,3.0,16.0,34.0,41.0,34.0,0.0,5.0,20.0,41.0,19.0,94.0,15.0,0.0,0.0,20.0,241.0,112.0,14.0,0.0,0.0,5.0,14.0,0.0,41.0,11.0,46.0,76.0,58.0,13.0,0.0,5.0,0.0,77.0,120.0,7.0,0.0,171.0,132.0,20.0,113.0,45.0,48.0,6.0,278.0,122.0,42.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,20.0,2.0,35.0,16.0,21.0,15.0,13.0,21.0,11.0,8.0,14.0,19.0,7.0,37.0,0.0,83.0,60.0,28.0,97.0,167.0,245.0,137.0,2.0,106.0,0.0,180.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,20.0,2.0,7.0,0.0,0.0,17.0,12.0,33.0,39.0,33.0,7.0,14.0,49.0,10.0,7.0,6.0,0.0,44.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,4.0,28.0,10.0,37.0,16.0,48.0,0.0,4.0,45.0,14.0,8.0,17.0,11.0,5.0,0.0,40.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,14.0,3.0,4.0,44.0,0.0,34.0,0.0,10.0,0.0,0.0,0.0,7.0,37.0,0.0,5.0,0.0,0.0,89.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,45.0,29.0,15.0,72.0,4.0,40.0,6.0,0.0,0.0,48.0,66.0,0.0,8.0,18.0,18.0,0.0,56.0,0.0,0.0,0.0,123.0,3.0,0.0,36.0,0.0,15.0,1.0,71.0,25.0,0.0,0.0,0.0,2.0,0.0,11.0,34.0,0.0,488.0,18.0,10.0,17.0,22.0,32.0,17.0,140.0,0.0,146.0,13.0,6.0,2.0,0.0,0.0,233.0,0.0,103.0,7.0,14.0,205.0,31.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,54.0,27.0,15.0,0.0,14.0,22.0,26.0,12.0,38.0,12.0,38.0,29.0,4.0,7.0,48.0,31.0,118.0,96.0,2.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,10.0,5.0,13.0,0.0,39.0,10.0,0.0,21.0,50.0,0.0,12.0,1.0,10.0,4.0,16.0,23.0,14.0,24.0,32.0,45.0,44.0,70.0,22.0,0.0,104.0,83.0,47.0,14.0,17.0,2.0,8.0,50.0,0.0,11.0,0.0,2.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3.0,10.0,32.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0,11.0,14.0,9.0,13.0,1.0,21.0,50.0,0.0,0.0,5.0,12.0,0.0,16.0,0.0,3.0,0.0,0.0,42.0,69.0,14.0,0.0,139.0,34.0,8.0,20.0,0.0,46.0,0.0,159.0,0.0,26.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.0,20.0,17.0,14.0,101.0,29.0,30.0,0.0,0.0,108.0,31.0,0.0,231.0,14.0,52.0,0.0,0.0,179.0,0.0,20.0,16.0,26.0,0.0,25.0,0.0,0.0,30.0,100.0,76.0,0.0,7.0,0.0,50.0,0.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,13.0,82.0,18.0,0.0,31.0,18.0,3.0,25.0,18.0,18.0,30.0,20.0,18.0,27.0,0.0,27.0,41.0,1.0,6.0,11.0,27.0,8.0,56.0,21.0,22.0,0.0,31.0,14.0,0.0,28.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,10.0,14.0,11.0,14.0,38.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,78.0,24.0,5.0,99.0,27.0,75.0,42.0,89.0,0.0,87.0,6.0,118.0,0.0,44.0,6.0,0.0,38.0,92.0,215.0,65.0,218.0,64.0,10.0,15.0,46.0,26.0,103.0,54.0,0.0,105.0,8.0,5.0,68.0,12.0,0.0,71.0,92.0,0.0,0.0,0.0,140.0,0.0,132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,16.0,8.0,3.0,8.0,19.0,0.0,17.0,49.0,15.0,19.0,35.0,0.0,20.0,50.0,81.0,0.0,5.0,25.0,0.0,0.0,26.0,8.0,0.0,15.0,1.0,0.0,0.0,45.0,10.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,30.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,1.0,23.0,36.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,22.0,17.0,48.0,0.0,2.0,2.0,10.0,0.0,1.0,73.0,8.0,15.0,0.0,30.0,44.0,0.0,5.0,0.0,0.0,48.0,12.0,11.0,41.0,0.0,45.0,25.0,87.0,69.0,0.0,0.0,5.0,459.0,0.0,98.0,30.0,0.0,0.0,0.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,26.0,18.0,8.0,0.0,0.0,7.0,6.0,9.0,33.0,15.0,23.0,3.0,14.0,9.0,10.0,12.0,0.0,0.0,2.0,0.0,6.0,14.0,17.0,34.0,13.0,0.0,9.0,54.0,0.0,0.0,5.0,6.0,76.0,32.0,0.0,33.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,17.0,14.0,0.0,0.0,7.0,28.0,0.0,28.0,30.0,13.0,10.0,6.0,26.0,38.0,61.0,11.0,24.0,13.0,0.0,14.0,9.0,82.0,12.0,0.0,0.0,34.0,5.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,8.0,0.0,17.0,23.0,29.0,18.0,23.0,10.0,13.0,7.0,100.0,18.0,13.0,23.0,80.0,9.0,29.0,3.0,31.0,11.0,14.0,24.0,21.0,59.0,275.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.0,13.0,0.0,11.0,21.0,0.0,17.0,0.0,0.0,35.0,12.0,0.0,61.0,0.0,0.0,0.0,0.0,6.0,57.0,0.0,22.0,0.0,0.0,23.0,0.0,26.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,16.0,17.0,14.0,13.0,23.0,0.0,2.0,21.0,44.0,10.0,0.0,0.0,52.0,4.0,16.0,28.0,23.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,1.0,16.0,30.0,2.0,0.0,0.0,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,22.0,25.0,14.0,11.0,23.0,21.0,11.0,0.0,0.0,13.0,16.0,48.0,85.0,0.0,17.0,89.0,63.0,121.0,44.0,96.0,0.0,26.0,7.0,0.0,10.0,107.0,21.0,0.0,8.0,0.0,19.0,35.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,229.0,0.0,0.0,77.0,513.0,0.0,0.0,39.0,1.0,4.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15.0,13.0,1.0,2.0,4.0,0.0,17.0,0.0,6.0,0.0,15.0,11.0,30.0,0.0,6.0,7.0,23.0,41.0,44.0,0.0,0.0,0.0,31.0,51.0,20.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
