,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270
65,37.0,46.0,24.0,47.0,25.0,48.0,40.0,56.0,38.0,35.0,35.0,49.0,35.0,33.0,27.0,43.0,40.0,91.0,84.0,87.0,72.0,95.0,88.0,93.0,63.0,86.0,56.0,69.0,10.0,25.0,0.0,0.0,0.0,0.0,-19.0,-6.0,-37.0,-28.0,-58.0,-45.0,-56.0,-50.0,-63.0,-54.0,-127.0,-106.0,-114.0,0.0,4.0,-12.0,0.0,50.0,59.0,66.0,44.0,162.0,148.0,187.0,156.0,190.0,153.0,155.0,214.0,288.0,278.0,277.0,246.0,270.0,227.0,239.0,254.0,287.0,297.0,389.0,101.0,292.0,197.0,125.0,133.0,369.0,156.0,149.0,131.0,477.0,123.0,509.0,205.0,625.0,738.0,764.0,561.0,835.0,906.0,906.0,906.0,906.0,896.0,906.0,927.0,945.0,1030.0,1050.0,1085.0,1091.0,1094.0,1274.0,1275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,41.0,60.0,44.0,36.0,39.0,68.0,58.0,64.0,62.0,67.0,59.0,59.0,43.0,111.0,53.0,55.0,63.0,64.0,52.0,70.0,75.0,46.0,27.0,60.0,19.0,29.0,23.0,38.0,33.0,49.0,32.0,42.0,35.0,47.0,35.0,35.0,41.0,62.0,50.0,51.0,52.0,46.0,49.0,41.0,36.0,37.0,38.0,40.0,47.0,47.0,44.0,40.0,18.0,33.0,31.0,47.0,44.0,47.0,58.0,87.0,99.0,60.0,59.0,61.0,64.0,65.0,64.0,66.0,60.0,58.0,57.0,56.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,274.0,357.0,616.0,626.0,733.0,726.0,699.0,702.0,706.0,706.0,706.0,1307.0,1353.0,1361.0,1641.0,1676.0,1678.0,1678.0,1596.0,1686.0,1453.0,1701.0,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,42.0,39.0,24.0,32.0,35.0,70.0,40.0,49.0,52.0,62.0,43.0,59.0,50.0,36.0,53.0,31.0,40.0,48.0,38.0,50.0,32.0,40.0,45.0,42.0,46.0,59.0,38.0,48.0,37.0,45.0,38.0,48.0,33.0,30.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,-7.0,0.0,0.0,0.0,0.0,-20.0,-11.0,-15.0,-4.0,-14.0,-4.0,-15.0,0.0,-7.0,-28.0,-55.0,-44.0,-48.0,-60.0,-55.0,-56.0,-74.0,-53.0,-64.0,-52.0,-49.0,-52.0,-106.0,-105.0,-97.0,-91.0,-94.0,-56.0,-144.0,-140.0,-146.0,-119.0,-506.0,-496.0,-518.0,-510.0,-496.0,-682.0,-763.0,-770.0,-877.0,-906.0,-926.0,-992.0,-997.0,-939.0,-1069.0,-939.0,-1111.0,-1092.0,-1201.0,-1204.0,-1205.0,-1271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,30.0,47.0,44.0,46.0,29.0,37.0,29.0,48.0,12.0,27.0,22.0,50.0,3.0,32.0,22.0,43.0,18.0,39.0,28.0,32.0,16.0,34.0,14.0,26.0,23.0,31.0,32.0,43.0,35.0,33.0,37.0,48.0,32.0,29.0,21.0,39.0,26.0,23.0,14.0,44.0,12.0,34.0,29.0,50.0,35.0,50.0,50.0,56.0,55.0,82.0,55.0,53.0,54.0,73.0,69.0,71.0,68.0,72.0,19.0,30.0,27.0,60.0,34.0,45.0,46.0,45.0,44.0,64.0,35.0,40.0,-7.0,87.0,78.0,85.0,69.0,75.0,72.0,89.0,59.0,77.0,79.0,65.0,79.0,72.0,47.0,57.0,3.0,75.0,60.0,56.0,53.0,56.0,66.0,44.0,35.0,30.0,25.0,37.0,21.0,39.0,19.0,25.0,12.0,42.0,32.0,37.0,5.0,104.0,44.0,79.0,37.0,74.0,61.0,39.0,33.0,271.0,413.0,465.0,502.0,548.0,548.0,493.0,540.0,588.0,607.0,607.0,357.0,364.0,490.0,525.0,502.0,579.0,476.0,530.0,605.0,668.0,674.0,726.0,775.0,775.0,775.0,776.0,776.0,1207.0,1233.0,1350.0,1380.0,1452.0,1290.0,1700.0,1646.0,1646.0,1645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,27.0,71.0,39.0,52.0,54.0,52.0,4.0,33.0,14.0,19.0,2.0,28.0,4.0,4.0,0.0,5.0,0.0,15.0,-25.0,-9.0,-12.0,-15.0,-46.0,-40.0,-22.0,-25.0,-31.0,-20.0,-34.0,-31.0,-40.0,-38.0,-42.0,-35.0,-42.0,-46.0,-123.0,-93.0,-124.0,-88.0,-120.0,-114.0,-131.0,-100.0,-128.0,-123.0,-131.0,-125.0,-158.0,-155.0,-154.0,-82.0,-126.0,-70.0,-75.0,-89.0,-125.0,-87.0,-183.0,-7.0,-19.0,0.0,0.0,0.0,0.0,29.0,17.0,112.0,148.0,164.0,87.0,218.0,96.0,90.0,92.0,89.0,75.0,99.0,76.0,126.0,133.0,161.0,150.0,158.0,127.0,152.0,146.0,250.0,273.0,277.0,285.0,279.0,289.0,371.0,250.0,394.0,424.0,399.0,395.0,525.0,482.0,520.0,491.0,565.0,567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,37.0,50.0,38.0,44.0,20.0,21.0,26.0,37.0,0.0,0.0,10.0,24.0,-19.0,-4.0,-5.0,0.0,-10.0,0.0,-9.0,-5.0,-5.0,-16.0,0.0,6.0,0.0,0.0,6.0,17.0,6.0,33.0,27.0,24.0,48.0,54.0,20.0,25.0,40.0,57.0,9.0,45.0,43.0,53.0,45.0,64.0,33.0,24.0,24.0,16.0,4.0,10.0,2.0,5.0,4.0,1.0,-17.0,9.0,-46.0,-35.0,-50.0,-20.0,-56.0,14.0,0.0,0.0,-54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,30.0,38.0,29.0,42.0,23.0,60.0,40.0,46.0,10.0,29.0,-23.0,-5.0,-28.0,0.0,-34.0,-18.0,-66.0,-40.0,-98.0,-84.0,-101.0,-54.0,-72.0,-66.0,-67.0,-27.0,-68.0,-58.0,-75.0,-51.0,-59.0,-6.0,-33.0,-25.0,-46.0,-46.0,-111.0,-3.0,-70.0,-34.0,-74.0,-85.0,-106.0,-81.0,-151.0,-45.0,-96.0,-125.0,-123.0,-116.0,-128.0,-128.0,-104.0,-99.0,-111.0,-61.0,-64.0,-55.0,-42.0,-39.0,-94.0,-96.0,-82.0,-71.0,-70.0,-68.0,-78.0,-25.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-312.0,-66.0,-59.0,-73.0,-75.0,-52.0,-45.0,0.0,-38.0,-112.0,-80.0,-34.0,-62.0,-38.0,-39.0,0.0,-416.0,-507.0,-612.0,-581.0,-836.0,-839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,24.0,33.0,44.0,56.0,23.0,65.0,24.0,20.0,22.0,10.0,-2.0,9.0,0.0,51.0,13.0,6.0,-2.0,35.0,32.0,18.0,30.0,29.0,54.0,89.0,60.0,87.0,54.0,60.0,61.0,70.0,59.0,86.0,84.0,85.0,70.0,115.0,55.0,87.0,79.0,108.0,100.0,92.0,101.0,104.0,87.0,304.0,299.0,364.0,412.0,530.0,561.0,578.0,561.0,595.0,605.0,600.0,613.0,610.0,509.0,509.0,546.0,547.0,548.0,673.0,656.0,655.0,676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,23.0,71.0,37.0,47.0,26.0,35.0,33.0,85.0,52.0,57.0,57.0,62.0,45.0,66.0,31.0,81.0,87.0,113.0,96.0,93.0,90.0,108.0,89.0,91.0,93.0,162.0,139.0,170.0,151.0,169.0,159.0,162.0,156.0,211.0,203.0,227.0,157.0,177.0,142.0,151.0,131.0,140.0,123.0,137.0,121.0,118.0,46.0,73.0,63.0,60.0,70.0,77.0,75.0,75.0,76.0,78.0,68.0,76.0,78.0,73.0,54.0,83.0,72.0,50.0,37.0,64.0,83.0,42.0,13.0,19.0,39.0,12.0,11.0,78.0,66.0,70.0,21.0,71.0,19.0,47.0,43.0,50.0,43.0,42.0,38.0,73.0,33.0,208.0,179.0,186.0,180.0,191.0,125.0,222.0,95.0,98.0,76.0,54.0,63.0,74.0,91.0,54.0,57.0,337.0,53.0,62.0,38.0,42.0,34.0,26.0,21.0,24.0,25.0,36.0,24.0,24.0,37.0,24.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,26.0,33.0,23.0,31.0,14.0,34.0,11.0,17.0,19.0,31.0,7.0,18.0,-18.0,8.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,50.0,50.0,80.0,61.0,97.0,-120.0,-95.0,-140.0,-88.0,-104.0,128.0,99.0,149.0,121.0,160.0,119.0,149.0,150.0,137.0,133.0,123.0,130.0,200.0,151.0,163.0,142.0,178.0,20.0,25.0,6.0,89.0,34.0,21.0,10.0,45.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-69.0,-31.0,-40.0,-32.0,-37.0,-37.0,-232.0,-210.0,-262.0,-168.0,-294.0,-220.0,-214.0,-245.0,-244.0,-220.0,-259.0,-182.0,-229.0,-225.0,-155.0,-194.0,-203.0,-157.0,-430.0,-484.0,-689.0,-747.0,-804.0,-694.0,-811.0,-757.0,-957.0,-818.0,-773.0,-826.0,-1074.0,-1098.0,-1226.0,-1115.0,-1213.0,-1141.0,-1442.0,-1840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,21.0,55.0,34.0,47.0,35.0,41.0,42.0,53.0,44.0,64.0,53.0,62.0,50.0,54.0,33.0,56.0,28.0,40.0,42.0,37.0,1.0,22.0,5.0,23.0,-4.0,18.0,0.0,51.0,17.0,43.0,24.0,34.0,-7.0,43.0,44.0,37.0,36.0,60.0,48.0,55.0,44.0,45.0,-28.0,-28.0,-24.0,-20.0,-24.0,-26.0,-23.0,-37.0,-33.0,-49.0,-37.0,17.0,8.0,40.0,29.0,0.0,-2.0,-11.0,-24.0,-10.0,-30.0,-38.0,-43.0,-47.0,-52.0,-47.0,-54.0,-51.0,-39.0,-39.0,-55.0,-42.0,-47.0,0.0,0.0,0.0,-17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,24.0,52.0,36.0,41.0,32.0,25.0,16.0,47.0,27.0,57.0,35.0,60.0,54.0,57.0,-40.0,-1.0,-26.0,4.0,-73.0,-82.0,-82.0,-5.0,-33.0,-41.0,-18.0,-2.0,26.0,65.0,40.0,48.0,35.0,37.0,-80.0,-34.0,-48.0,-39.0,-46.0,-45.0,-90.0,-87.0,-98.0,-84.0,-106.0,-133.0,-101.0,-92.0,-93.0,-57.0,-56.0,-54.0,-134.0,-48.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,50.0,11.0,40.0,45.0,45.0,47.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,30.0,59.0,59.0,55.0,49.0,51.0,48.0,43.0,41.0,40.0,48.0,59.0,49.0,45.0,36.0,41.0,25.0,38.0,12.0,37.0,28.0,37.0,12.0,41.0,36.0,24.0,26.0,50.0,28.0,63.0,26.0,33.0,43.0,38.0,36.0,64.0,39.0,54.0,62.0,51.0,21.0,38.0,0.0,-1.0,-5.0,-3.0,-4.0,-4.0,-4.0,0.0,-3.0,-3.0,-1.0,0.0,15.0,21.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,24.0,50.0,47.0,59.0,49.0,58.0,49.0,48.0,51.0,67.0,32.0,55.0,54.0,52.0,27.0,33.0,38.0,55.0,24.0,48.0,43.0,21.0,37.0,24.0,21.0,20.0,18.0,22.0,-2.0,19.0,22.0,25.0,34.0,32.0,-25.0,-21.0,-44.0,-38.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,30.0,20.0,0.0,45.0,29.0,24.0,21.0,14.0,10.0,37.0,31.0,19.0,11.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,36.0,47.0,32.0,42.0,42.0,62.0,45.0,54.0,47.0,64.0,50.0,68.0,46.0,50.0,26.0,62.0,30.0,42.0,19.0,47.0,34.0,33.0,31.0,42.0,34.0,48.0,15.0,42.0,25.0,51.0,10.0,13.0,8.0,43.0,33.0,53.0,47.0,80.0,15.0,30.0,29.0,52.0,0.0,0.0,6.0,15.0,15.0,9.0,0.0,3.0,6.0,0.0,0.0,53.0,37.0,50.0,34.0,64.0,25.0,10.0,21.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,28.0,31.0,26.0,37.0,11.0,50.0,46.0,59.0,23.0,37.0,0.0,11.0,-10.0,7.0,-5.0,12.0,-16.0,0.0,-16.0,0.0,-22.0,16.0,3.0,0.0,14.0,18.0,17.0,21.0,-25.0,-15.0,-28.0,-5.0,-21.0,0.0,-45.0,0.0,-13.0,0.0,-1.0,0.0,0.0,0.0,-10.0,-8.0,0.0,0.0,0.0,13.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,145.0,112.0,162.0,-98.0,-73.0,-69.0,-70.0,-75.0,-43.0,-149.0,32.0,32.0,38.0,18.0,135.0,102.0,101.0,0.0,55.0,34.0,22.0,2.0,21.0,0.0,38.0,13.0,19.0,11.0,16.0,5.0,0.0,0.0,30.0,13.0,0.0,22.0,26.0,25.0,27.0,11.0,28.0,9.0,48.0,34.0,35.0,27.0,99.0,77.0,62.0,35.0,57.0,75.0,58.0,78.0,87.0,34.0,42.0,36.0,78.0,37.0,37.0,22.0,51.0,36.0,34.0,28.0,46.0,30.0,50.0,34.0,42.0,33.0,43.0,32.0,34.0,35.0,49.0,36.0,58.0,50.0,32.0,19.0,75.0,45.0,72.0,83.0,89.0,44.0,38.0,35.0,47.0,34.0,42.0,47.0,52.0,43.0,42.0,36.0,35.0,41.0,44.0,41.0,55.0,59.0,54.0,54.0,54.0,54.0,60.0,60.0,52.0,54.0,54.0,52.0,48.0,53.0,51.0,61.0,53.0,47.0,41.0,47.0,62.0,50.0,46.0,55.0,49.0,50.0,50.0,55.0,53.0,53.0,52.0,0.0,51.0,51.0,56.0,50.0,52.0,53.0,52.0,50.0,50.0,50.0,64.0,51.0,50.0,49.0,57.0,50.0,50.0,48.0,49.0,32.0,42.0,49.0,48.0,30.0,52.0,37.0,61.0,28.0,28.0,28.0,33.0,22.0,42.0,43.0,49.0,50.0,50.0,50.0,138.0,19.0,160.0,100.0,148.0,102.0,154.0,100.0,169.0,170.0,159.0,167.0,160.0,146.0,184.0,174.0,176.0,168.0,182.0,174.0,166.0,172.0,184.0,154.0,169.0,165.0,237.0,241.0,281.0,243.0,290.0,325.0,921.0,1383.0,1569.0,1567.0,1569.0,1964.0
81,40.0,37.0,26.0,37.0,28.0,50.0,51.0,53.0,50.0,70.0,69.0,62.0,29.0,58.0,27.0,71.0,49.0,64.0,34.0,41.0,30.0,30.0,24.0,38.0,33.0,31.0,28.0,36.0,23.0,25.0,19.0,38.0,0.0,0.0,23.0,16.0,20.0,16.0,-2.0,0.0,-8.0,0.0,-7.0,0.0,-9.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,30.0,43.0,47.0,70.0,40.0,38.0,33.0,40.0,32.0,38.0,52.0,49.0,4.0,19.0,0.0,48.0,54.0,90.0,18.0,52.0,49.0,51.0,52.0,48.0,41.0,44.0,42.0,71.0,67.0,85.0,71.0,79.0,71.0,91.0,53.0,46.0,39.0,51.0,40.0,35.0,30.0,147.0,139.0,140.0,131.0,157.0,148.0,355.0,332.0,316.0,398.0,389.0,379.0,388.0,350.0,422.0,464.0,427.0,472.0,472.0,482.0,516.0,462.0,484.0,533.0,700.0,686.0,698.0,652.0,749.0,675.0,661.0,684.0,679.0,466.0,470.0,568.0,644.0,649.0,683.0,543.0,654.0,574.0,656.0,687.0,631.0,1143.0,1335.0,631.0,681.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,21.0,34.0,3.0,17.0,8.0,26.0,5.0,46.0,14.0,23.0,10.0,37.0,47.0,53.0,49.0,44.0,50.0,51.0,39.0,36.0,40.0,37.0,21.0,26.0,-6.0,26.0,3.0,78.0,13.0,44.0,31.0,36.0,5.0,5.0,0.0,0.0,0.0,30.0,0.0,19.0,-36.0,-34.0,-36.0,0.0,-43.0,0.0,-7.0,-1.0,-16.0,-5.0,0.0,10.0,-297.0,-280.0,-277.0,-291.0,-288.0,-288.0,-285.0,-285.0,-280.0,-292.0,-325.0,-350.0,-354.0,-345.0,-336.0,-318.0,-318.0,-312.0,-345.0,-472.0,-486.0,-493.0,-542.0,-565.0,-560.0,-478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,20.0,48.0,39.0,63.0,45.0,60.0,19.0,20.0,0.0,9.0,5.0,20.0,21.0,64.0,-17.0,24.0,-3.0,14.0,12.0,10.0,13.0,16.0,9.0,14.0,13.0,17.0,7.0,21.0,11.0,34.0,36.0,13.0,6.0,30.0,5.0,34.0,23.0,28.0,18.0,14.0,13.0,17.0,11.0,11.0,29.0,22.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,23.0,58.0,40.0,46.0,20.0,31.0,13.0,16.0,15.0,18.0,17.0,17.0,14.0,37.0,17.0,25.0,12.0,20.0,1.0,25.0,29.0,26.0,25.0,25.0,17.0,16.0,17.0,0.0,12.0,28.0,0.0,19.0,-14.0,-9.0,0.0,-9.0,0.0,0.0,0.0,-6.0,-14.0,-10.0,-25.0,-17.0,-651.0,-661.0,-732.0,-717.0,-758.0,-822.0,-855.0,-455.0,-441.0,-325.0,-346.0,-360.0,-374.0,-301.0,-309.0,-311.0,-305.0,-317.0,-332.0,-340.0,-312.0,-312.0,-326.0,-337.0,-320.0,-344.0,-382.0,-377.0,-388.0,-406.0,-457.0,-487.0,-567.0,-480.0,-529.0,-589.0,-559.0,-589.0,-589.0,-589.0,-590.0,-629.0,-629.0,-606.0,-625.0,-679.0,-679.0,-687.0,-716.0,-725.0,-931.0,-1109.0,-1184.0,-1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
